Bank_ID,Bank_Name,Year,Assets,Liabilities,Revenue,Profit,Loans,Interest_Rate,GDP_Growth
6,Bank_6,2018,4421.842336044028,3455.5068131006956,289.6695316349301,21.56837045516453,1237.4238126752484,2.8938870831222627,1.866009349550076
6,Bank_6,2019,2735.4065969518924,1803.7322902308013,346.3400392208866,72.30659194865329,567.9560146580668,2.498450458505885,4.129299578571182
6,Bank_6,2020,3012.545034320351,2538.358204367258,363.477452647578,32.97962025841655,605.8531211006448,3.5696771128252625,1.1325565527081092
6,Bank_6,2021,3343.1023250938533,2928.865525039459,330.1896711503516,48.551908628664506,1464.9323276635298,2.8330115619660665,3.728083946579675
6,Bank_6,2022,4765.859235106101,3118.9739463777087,484.4762255295657,133.87902672538902,793.6867021839446,1.2774452035006618,1.5038900068871333
6,Bank_6,2023,1072.887302606199,576.9743126693279,373.20270936654276,25.302084588702094,978.463445440642,4.379501243877819,1.1163596786791294
7,Bank_7,2015,4257.873930355743,2608.977804239451,147.2659310486625,33.01470839082252,1443.414270169826,4.509888054108211,4.675355219019429
7,Bank_7,2016,4213.923721539394,2582.3507310306777,170.97581751188915,40.633033575164305,1710.252108900896,4.962020568002693,3.0630883845571324
7,Bank_7,2017,2488.0723431711326,2016.744817386277,236.32141610120715,66.80554311336205,1787.6191277645178,2.7159761095000734,4.754355338957486
7,Bank_7,2018,4018.1714963387294,2174.833504308852,461.0211626718267,81.28406718074382,1739.6861991616124,2.280198404122447,5.477616142481002
7,Bank_7,2019,2556.8067149366525,1289.4872694999142,462.15279056770544,33.65473763297622,978.9704563856224,4.80024786820322,5.7530357346877805
7,Bank_7,2020,3293.7515524931446,2479.321695649459,279.3782087913279,34.448085488398455,992.996818054874,3.6900738243081537,4.7618726471884
7,Bank_7,2021,4166.316174903394,3399.0776235805483,136.48244121947613,23.694044604545194,586.3381400249664,3.198115529294942,3.207652506866885
7,Bank_7,2022,4550.816731033199,2914.1883296336896,146.82680657104234,12.590093339062047,1642.2659475762084,3.4728722532650442,1.5056133806139513
7,Bank_7,2023,1336.4272244599897,1042.9313045452113,129.1052025456774,32.981862482004836,1559.3633407347443,1.325395122567599,1.4241885704259596
8,Bank_8,2015,4946.558314004702,3213.820083576988,248.25685882675637,62.858609797111434,1920.8728660757881,4.944004255291484,4.766890926294709
8,Bank_8,2016,2505.038342123663,1336.1881698318198,410.8587663709747,77.89925861423937,1136.3330138704646,4.625417540378944,1.5559874115307566
8,Bank_8,2017,2970.5004171634364,1498.7406111888956,287.4642567976505,18.419507664670675,678.2268744021079,1.4701049871084195,4.246051510580318
8,Bank_8,2018,3984.1795170616933,2921.788112448318,484.86901938981674,69.68423354242852,928.5681294227911,4.474396512757841,2.117979192597263
8,Bank_8,2019,4852.890157762446,2450.038811119216,487.95153068305564,29.662562809260162,1836.7146705471066,3.1108044363451994,5.964823980596502
8,Bank_8,2020,1295.1862589415955,934.5309129158062,487.7210142476396,88.16750348973665,1444.0979572028937,3.7829947559384687,3.272705323838866
8,Bank_8,2021,3510.232320336254,2575.5477533471294,460.46320419639557,28.254756687608722,921.4447843883455,4.801645936306235,5.4513189194545815
8,Bank_8,2022,2822.6270111428516,2111.4747139893475,210.95247319245306,20.46877963551264,1195.5476074099734,2.4134089121042113,3.9182805592543604
8,Bank_8,2023,1310.9385478599393,1166.4179596116294,494.48429779184113,111.03171611514252,1304.1445495161806,2.238110465145311,5.068975098534743
9,Bank_9,2015,3738.924690215517,2112.6673409333157,464.370873797537,118.70912824668908,1924.699869937886,3.90287803355344,4.0670759796789495
9,Bank_9,2016,2672.9721451624755,2333.7489745832054,446.42555580016335,27.367970273683127,539.550461745878,2.5058534675121984,5.052766653909164
9,Bank_9,2017,4949.104517259778,2772.323824722946,337.652286140854,49.03478143494588,1954.8715967219048,4.368475692542835,5.1916435235556895
9,Bank_9,2018,2874.772639179881,1914.3910217973544,209.3628287722825,13.418874801684236,1797.0835643825799,4.251604036520311,5.998588366430653
9,Bank_9,2019,4986.547348295621,3601.148273640649,407.5949660722042,116.6501872080126,1774.4710860161172,1.9893924069727906,3.2527206765504677
9,Bank_9,2020,1516.6376606059798,1337.0987175351502,342.469853780352,36.69930973119269,1507.5510266087852,3.4725129618315833,2.7908135901642024
9,Bank_9,2021,1454.230368798516,1117.764038760104,308.1230803615173,74.8984344884354,1280.24525166799,4.408726001274161,3.759534193872428
9,Bank_9,2022,3243.751886141545,2759.3346539170875,261.39314648495883,21.82732288465133,543.1740144700085,4.0205490226944764,4.1015477567673235
9,Bank_9,2023,3816.319072396894,2233.255212719834,154.5485902347079,8.289393905336972,1025.8813382098956,3.3596707474185323,2.9612202254986615
10,Bank_10,2015,2749.899688094916,2369.4881288381243,239.30218680932015,42.71481152870303,1675.4795191117146,2.5861711292850806,4.110433501139367
10,Bank_10,2016,4449.45483498698,3914.667069434829,158.82939237161517,44.73380698944528,1238.1744396193071,2.0329775531958334,3.2956787811913064
10,Bank_10,2017,4920.130301141908,3429.5632350289898,231.5006441150033,48.23320864507901,860.2184281672896,1.3034533124346557,1.6443986095532461
10,Bank_10,2018,1512.1833558310898,847.9735678496261,155.53086905976406,32.69549495741282,772.8201265987173,2.382669133295453,5.483942049530059
10,Bank_10,2019,2895.8465610514895,2221.1811930855156,168.92794848065193,16.567144789709157,561.3029243997183,1.6757402522886582,2.392951695159793
10,Bank_10,2020,1708.0419371069872,914.6240275873733,148.25434844024034,24.490831429459117,809.5005776086888,2.457079444192302,3.5170863542742845
10,Bank_10,2021,3761.579314517461,1939.9399500730087,419.76415956361706,86.88072779926054,622.6385479233079,4.4943144964271085,5.604362002659066
10,Bank_10,2022,1244.311839419455,759.9647739737994,422.48051191722453,100.15530985593921,776.781529034566,1.8373972933468412,2.85236051395691
10,Bank_10,2023,2938.0919407640854,2195.641715010884,247.56545582790898,41.005177250329254,1621.2064072006349,1.1467328115623916,2.2621847217201037
11,Bank_11,2015,3853.3983435382097,3306.534589956278,304.67097684626646,55.763432679527114,660.7580170096641,2.7896494672938186,3.6630863322751157
11,Bank_11,2016,1969.8820145389186,1197.0919665428728,250.91366524184906,13.8047177121433,983.1187483747674,1.8457920279861786,2.637486760889573
11,Bank_11,2017,1479.0485272770047,1266.3774888698374,337.43698142161946,74.16040823321542,1683.7568579110075,2.993768795716229,1.4346014404371186
11,Bank_11,2018,3148.426167274191,2313.2634564408463,398.17578967373197,62.87788465623846,691.3704541933456,2.135103623194898,2.8154114819931753
11,Bank_11,2019,3583.6689653264048,2610.026681272642,242.4386903591385,71.91430075212935,1408.6622290353307,1.948907166943978,1.5089123631020187
11,Bank_11,2020,1611.4365567373281,964.2563883410108,164.27254930382227,15.875587629424995,927.6427530407707,1.6934943811790193,5.483827123132126
11,Bank_11,2021,1320.9349826465689,937.6056686352492,264.1587307958646,78.08390869068681,668.0583532520785,2.5914223961829665,5.847352166376845
11,Bank_11,2022,4462.028503575921,3689.3337998085585,203.16113081797593,18.837485415129162,1502.9648298866464,4.717503956510344,3.783814465069649
11,Bank_11,2023,3286.450757879599,2011.2803807599132,407.79717327677474,39.4588366490512,985.5188546063655,2.701745754465667,3.538051893422275
12,Bank_12,2015,1969.638929660321,1075.2942970561264,344.24801697665305,42.05252474679074,1371.8573321339184,1.6174508610968092,3.4057005092740873
12,Bank_12,2016,3130.3577302063436,1630.0693487426586,234.64171127756822,19.61690801832401,595.0624557091517,4.959840929559781,2.6117692248736146
12,Bank_12,2017,4239.497783418539,2551.5682882849587,372.6010888895717,89.44548654425007,1393.4581109117664,2.8863047542006335,3.059204570736343
12,Bank_12,2018,2395.4730661719814,2088.401344793014,432.24776311509163,125.89506902612143,686.445835228317,3.923469900814577,5.691702284105189
12,Bank_12,2019,1724.9322646626406,908.3467551555553,396.44825971602364,76.75962947925677,1762.7431651374081,1.559089506505158,4.976336559299451
12,Bank_12,2020,1806.5092801909782,1021.513031913609,165.70631917239717,42.03036060372675,1497.7958310443,3.0922616990764773,2.7941524206175123
12,Bank_12,2021,4508.802163252433,2962.1840213482214,426.63977578863086,68.17009352277127,1065.4166441373613,2.8507191426784257,2.5068893708207103
12,Bank_12,2022,3990.4375207050043,2797.6484831718963,192.88507805872692,53.022881849364126,1075.836832059817,3.1742114444559544,5.532360554822735
12,Bank_12,2023,3496.9519836559684,1911.9907259642284,475.93284944539005,98.483363051794,1002.3584219856292,1.557088290653549,4.97012594635148
13,Bank_13,2015,3480.291023714054,2482.785451819383,457.55703322038306,113.08490175446016,727.5123195991267,2.246888271182193,2.242445699072329
13,Bank_13,2016,3975.785170290708,2041.219687843855,327.9558739485266,78.9109948553596,1815.1484551426242,2.36832699486363,5.1062865233600645
13,Bank_13,2017,1442.5269478208288,1209.6755702591106,150.99546493279297,22.546918034152714,1695.9430486693304,1.5996697093950951,2.1462569761632073
13,Bank_13,2018,3889.0102735722653,3064.5969319761625,356.4590531541189,79.66400402083498,1314.0866650213943,2.007196235627811,2.728479967519597
13,Bank_13,2019,1726.3908672057028,1490.5317345605595,333.3567179064482,50.074464060441606,1193.008705466199,4.789133358447261,1.766757015580401
13,Bank_13,2020,3344.919328067189,2349.322391974005,344.5816941738591,18.789194164389265,1808.1858634162272,4.72847312993445,3.825665917946045
13,Bank_13,2021,3786.603295507569,3290.557326501641,382.89545372535946,33.74639919814002,1364.4325402502197,3.4268601855314236,3.12065335651193
13,Bank_13,2022,3945.7769424988915,3447.6100003322854,470.2274051627105,76.51062719827365,669.8570687611328,4.939364795849338,5.194490432229671
13,Bank_13,2023,1498.6507248130674,1301.3335043356358,447.9585448248513,80.50241250872965,1386.9131536173938,2.596010815480521,1.2738081941101567
14,Bank_14,2015,2340.7889665836037,1922.1186809965307,101.85280920184114,13.584597335899598,1097.253040386415,3.1495824117516915,5.599278082063803
14,Bank_14,2016,2385.383977463845,1523.7386322251384,395.00049924389936,64.40660306682547,836.907234409973,2.8097580645307736,1.7042851018989993
14,Bank_14,2017,1705.5479460248932,1192.770025476775,267.57017980181917,74.57487955002816,1043.5908486749497,3.322353401112174,4.161321439597652
14,Bank_14,2018,1052.3778263533345,805.5057200835272,171.21438674790056,49.69798559418075,722.9940916296695,2.658496494908095,1.4267483403932193
14,Bank_14,2019,4987.497007383789,3495.626948151952,338.1540069280175,22.578245246279206,1624.9407055987667,1.839622372382343,5.490271447203568
14,Bank_14,2020,1820.5585619280287,1049.1425459675256,114.61986713923795,19.258055989295407,1347.2616998939247,1.2628345577134095,4.877638083475053
14,Bank_14,2021,2813.1553389921105,1996.6541838458124,276.3050987752913,41.49847421892583,1339.460496962327,1.62096098372285,1.9096406524763556
14,Bank_14,2022,4447.142484054069,3906.5753486170056,249.32372651190119,29.34195403594443,1465.9993148585236,2.6349366843923856,1.1269317783017243
14,Bank_14,2023,1624.6103894647613,1277.57556335387,363.56957676406057,20.64129846982644,832.9582428994241,1.9242991863522856,4.359463717993642
15,Bank_15,2015,1078.8421510174567,584.3477661197743,419.96643414927576,39.74401297230029,1479.119161777812,1.952731124186906,1.4972069637967258
15,Bank_15,2016,1972.6887639978163,1556.267526430442,442.2785872425143,113.91104656246586,1095.7752944276822,3.6723405462825847,2.024921477079105
15,Bank_15,2017,2172.590921044053,1865.2438851322565,105.20076940429442,7.508929279344944,811.829382719041,1.1061288154952789,1.9071771754489866
15,Bank_15,2018,3332.166243878769,2227.7857866698255,457.0686844307899,116.2603975615916,1012.726027546814,2.03769373372517,2.8984620408363346
15,Bank_15,2019,3361.179770059231,2040.9939196785256,349.65956313965364,53.27165301935093,1328.0707712779704,2.7445061165412667,2.4723287977095882
15,Bank_15,2020,4793.813227848626,3861.14003668628,156.04527030658102,41.68234352822882,1231.1467973742706,4.578208907576366,4.999276279736576
15,Bank_15,2021,2700.8540178769335,1374.7015376005886,207.47094375397842,38.466887608982674,1450.217329739221,2.031550741732809,1.6967803703641207
15,Bank_15,2022,4339.720947197196,3878.6727792249203,310.27607292107433,28.83079729978026,908.4609897790534,1.073562706189867,5.571494032802495
15,Bank_15,2023,1471.0043315605644,1074.725458859281,209.6220882748824,39.52309195458503,1477.1305825277964,4.318967214828806,2.032106358803016
16,Bank_16,2015,1043.983314633922,579.1541828389555,460.00745673924206,123.49936084926001,1396.1196532554625,3.4020674417346135,4.325183372731278
16,Bank_16,2016,1701.4851144937984,1473.0858830495501,267.5082099568292,38.99858596222073,1278.3765579242563,1.1878638671002202,1.831416843780397
16,Bank_16,2017,3952.134465705482,2106.959820541299,341.26084378655526,37.995053237359684,1083.9434210629647,2.1547749470827995,2.7783635823247455
16,Bank_16,2018,3876.183620736982,2398.77114135402,326.5618561187589,55.19306854299286,1495.5067480439723,4.747318957299032,4.662860486051251
16,Bank_16,2019,1859.761514363027,953.078034975178,204.90561771993004,40.728983631404866,577.1387202263755,2.9854649888049454,3.984214244584446
16,Bank_16,2020,2336.9755632678434,1889.1289742655006,142.63930125350873,9.81136523380904,1592.283134305405,2.981965264824794,4.4420119821386805
16,Bank_16,2021,2739.309354414985,1639.6432350469954,427.6409270696799,106.84778325261333,1542.0447062816402,2.088580548919851,3.9511533343454355
16,Bank_16,2022,2443.8955877601074,1311.4746038484075,466.9254301848971,39.31729603403104,1925.3560307312036,2.784023091831823,1.9256646441930982
16,Bank_16,2023,3167.6037895134327,2689.8605098615494,392.88995456382446,98.866940912249,1488.175050066076,3.76910625807141,5.2459782578265965
17,Bank_17,2015,1998.6720354367437,1390.6160130296478,188.4837767278409,55.9640379115099,1916.0890095299198,1.1577072454740236,4.527875862578442
17,Bank_17,2016,4700.993269662664,2690.0500276755747,327.17809222105177,91.2408332749411,550.9189678786983,3.7896810689873597,2.4867450368627537
17,Bank_17,2017,4697.5847815061215,4173.443764531009,477.70659564537357,80.51914454378735,1793.0639764839702,4.378197594140282,2.5955023662162784
17,Bank_17,2018,4315.661896602709,2221.7159239113716,338.5079513928212,36.39035264776734,680.8503286659183,1.3078128065168366,4.4814438793906985
17,Bank_17,2019,2359.499855072265,1863.7847644894548,126.14253631957695,16.25000753873121,1309.2369385630059,4.162892659355855,2.59376251466035
17,Bank_17,2020,3503.5655057480362,2993.4151839062674,346.34527527292187,37.488367116391736,536.6011723348071,4.4803954956037195,1.1063470542519358
17,Bank_17,2021,4498.8066907367975,3201.237712384706,475.6270794051585,118.76208834746558,1996.9011658000063,2.4028472618068406,4.835941444655635
17,Bank_17,2022,2607.723654436969,1804.415029720131,351.002185287348,94.21575334310461,1976.1252037989427,4.073093655458073,3.088833910836669
17,Bank_17,2023,2685.428009108281,2135.003673237885,195.51085830732092,15.175265085130807,1031.9332364611648,2.148955966616327,2.48154060227995
18,Bank_18,2015,1934.4310041996398,999.7860505391133,107.14957389336553,31.815986990956404,1141.6597006037937,2.5373065886387267,4.39823641346535
18,Bank_18,2016,1873.0155514602566,1648.224604059076,414.5380057662208,29.992964936331795,1126.3711636773926,4.516473230248659,5.723660111457051
18,Bank_18,2017,2869.606044999479,2138.9026347199692,166.81357843683008,49.67577526189792,847.5075520751651,4.770927096540502,4.248233244961842
18,Bank_18,2018,3430.9471795154363,2419.0764700945415,192.26792468710346,18.098565825054585,830.7293136052631,1.745753048577018,4.897922367833766
18,Bank_18,2019,2400.5010366669203,1255.791080355069,487.64105205632455,132.1246222868399,1891.6284247928195,4.979631290585742,1.8694762460974363
18,Bank_18,2020,2584.968075610635,2076.492939163216,378.4082472215169,33.479282404233665,1723.7496874859266,1.8977622873466427,2.1190880741131153
18,Bank_18,2021,3147.8976915736544,2320.5545466388394,332.03448313512445,24.1959203490139,1816.1912939455706,2.0624001703548243,1.6475746064140209
18,Bank_18,2022,4554.9923194759085,4018.690253550823,444.8510469061803,112.27107067749493,1482.8629709585325,3.2034294824365572,1.4349337995570508
18,Bank_18,2023,2633.8128522827947,1709.5431485434963,203.9015135041305,47.071689695314674,1243.8136026181562,1.3241848636305917,2.1009160097490565
19,Bank_19,2015,3733.035054638384,1980.1971942060077,440.48276561950746,76.55001618247776,1220.8798659899721,3.3696311386380704,5.123404829625746
19,Bank_19,2016,2391.2368316087723,1844.1372943743481,326.2927855983164,38.0969888066859,1817.944979532737,4.189704086427712,4.292259173292127
19,Bank_19,2017,4402.326916376967,3728.4085003096807,383.3451906860139,99.38351802637744,1546.2071925039254,3.7205630870412016,4.093056891075921
19,Bank_19,2018,4010.866558230565,2259.890844229133,452.34830367957136,121.21165039637083,543.8709245518387,4.303267002259051,1.644349337367226
19,Bank_19,2019,2340.4754170365677,1866.3028270039767,164.3039584193233,41.814002900775165,1748.201266936613,3.029870935043345,1.031929358584168
19,Bank_19,2020,2148.152532699651,1604.1775152296022,492.4744712109694,102.4117317159163,889.7053715962397,3.5360228123984454,3.6999268985792773
19,Bank_19,2021,4119.381580604575,2235.9684195283207,404.4111610008112,74.94411942337624,1944.488005788492,2.3674886641547443,4.1631094656697405
19,Bank_19,2022,4728.11242204007,2557.9272183371063,474.89139489458046,105.41232229260385,601.7555886577578,2.203854267787265,4.540860443226408
19,Bank_19,2023,1269.4024058750867,930.3046360484105,238.3532227811827,48.916964822740354,568.6130507187693,4.486147224609505,5.867444845886984
20,Bank_20,2015,4875.511421142766,3899.7301375886727,152.0344960522528,36.422265519622535,536.8803746882022,1.088494206115989,2.618051095747706
20,Bank_20,2016,2954.572761618663,2387.7762896108816,373.31815064260206,60.281800959904835,910.4399994224989,4.988498000630845,3.1309065111798646
20,Bank_20,2017,2805.548097318702,1586.395848747472,417.9238194999717,93.37277230445896,831.1544191831406,1.3295241824633708,4.402496510373565
20,Bank_20,2018,3618.044857124541,2204.488519088733,480.3454249001641,42.15726304801309,1148.5022015639029,4.7744636806703955,3.0986365846306114
20,Bank_20,2019,3554.103790656342,2342.2885981054883,209.686080939468,62.06590823015638,1114.0010094725644,4.576396814716538,2.1497730294554307
20,Bank_20,2020,1852.418816100333,949.278752433085,360.666730150354,51.26213434879629,1796.5373747594556,2.8928396267662286,5.840967139573609
20,Bank_20,2021,1742.1020628124847,1476.3431164871165,410.6387411166967,99.67453100183361,1767.1748421753316,4.044095963771996,4.131101608157077
20,Bank_20,2022,1524.9795107295504,782.3304582793635,468.33913912627474,95.61732631746098,1694.8059364642645,2.9260894060502003,1.5865409448119725
20,Bank_20,2023,1500.7431688102017,1161.914553038014,272.12235795978506,27.247933262723528,1237.3918201121553,1.2568357483005363,3.909857009571994
